date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
1970-01-20 19:32:11.239318+00:00,31611,71280.0,71288.23,71102.0,71112.79,581.0030199999917,269.7339500000109,31611,41349901.70842171
1970-01-20 19:32:13.371585+00:00,66296,71112.79,71172.08,70844.14,71127.45,581.3570999999703,307.43435000001995,34685,41287105.72566865
1970-01-20 19:32:15.916829+00:00,102750,71127.43,71132.22,70818.75,70874.02,581.0233799999378,273.3740300000095,36454,41248745.46548753
1970-01-20 19:32:18.305335+00:00,136430,70874.03,70908.0,70786.0,70842.01,581.1900500000196,311.84414000000123,33680,41170194.66662916
1970-01-20 19:32:22.087912+00:00,179215,70842.01,70902.8,70680.0,70683.99,581.0007100000054,260.21292000001426,42785,41133437.89626922
1970-01-20 19:32:24.600005+00:00,221916,70683.99,70684.0,70520.51,70641.78,581.0000299999729,269.1384600000243,42701,41019118.70958287
1970-01-20 19:32:27.441031+00:00,266245,70641.77,70647.29,70426.48,70426.48,581.1065500000379,222.1520200000206,44329,40991014.11099437
1970-01-20 19:32:29.413367+00:00,300071,70426.48,70515.6,70343.29,70378.0,581.0613799999524,291.211890000015,33826,40919501.59596664
1970-01-20 19:32:30.407636+00:00,326463,70378.0,70400.0,70000.0,70000.0,581.1960300000222,192.41614999999808,26392,40793054.98220071
1970-01-20 19:32:30.542720+00:00,351880,70000.0,70000.01,69500.0,69621.85,581.2357600000263,169.45330999999968,25417,40533299.35414184
1970-01-20 19:32:30.639333+00:00,372268,69623.21,69683.52,69125.0,69197.59,581.0334800000232,205.18153999999987,20388,40355846.36302672
1970-01-20 19:32:30.802702+00:00,390618,69197.59,69446.0,69125.0,69147.99,581.0399000000339,270.9571000000012,18350,40253254.03167353
1970-01-20 19:32:31.020063+00:00,409119,69147.99,69360.0,69030.44,69122.74,581.0628900000138,243.820229999998,18501,40207123.81355013
1970-01-20 19:32:31.222043+00:00,428843,69122.74,69336.0,69000.0,69006.66,581.4882000000187,255.844809999999,19724,40203805.76615785
1970-01-20 19:32:31.424043+00:00,451731,69006.66,69283.99,68888.0,69206.75,581.0087300000135,256.53031000000107,22888,40131680.78370331
1970-01-20 19:32:31.838896+00:00,475539,69206.75,69388.15,69105.54,69283.75,582.5979400000048,282.76224000000155,23808,40353806.106624775
1970-01-20 19:32:32.317817+00:00,490762,69283.75,69501.49,69188.0,69500.0,581.3679900000171,245.733930000002,15223,40302060.18722186
1970-01-20 19:32:33.126945+00:00,510716,69500.0,69500.0,69269.72,69475.44,581.584460000014,268.1086100000034,19954,40352047.76698272
1970-01-20 19:32:33.899915+00:00,529127,69475.51,69658.05,69409.73,69640.96,581.0041100000166,337.75475000000176,18411,40409775.71326148
1970-01-20 19:32:34.922937+00:00,546702,69640.02,69671.64,69486.61,69528.0,581.1156000000128,266.5871200000017,17575,40439460.46034984
1970-01-20 19:32:36.175710+00:00,573760,69528.29,69786.0,69528.29,69710.45,581.3230599999954,326.03432999999893,27058,40524548.84627216
1970-01-20 19:32:37.417437+00:00,597677,69710.7,69760.0,69522.57,69545.69,581.458549999985,300.66384000001574,23917,40503613.57795246
1970-01-20 19:32:38.774996+00:00,620628,69545.69,69723.53,69455.19,69534.11,581.0499400000136,275.6077499999955,22951,40434340.870522685
1970-01-20 19:32:39.972301+00:00,645026,69534.11,69553.98,69300.34,69340.0,581.0232699999964,279.6823999999969,24398,40344547.199354224
1970-01-20 19:32:40.899801+00:00,672295,69340.0,69492.12,69165.35,69483.84,581.0233099999997,330.8264099999899,27269,40297042.64895023
1970-01-20 19:32:42.359229+00:00,698356,69483.9,69593.75,69366.22,69460.0,581.0676700000297,311.75324999999964,26061,40360574.72558538
1970-01-20 19:32:44.342271+00:00,724828,69460.01,69616.65,69429.72,69489.83,581.020210000006,329.4537600000038,26472,40388980.1034939
1970-01-20 19:32:46.669452+00:00,758638,69489.82,69539.0,69350.01,69460.01,581.7708700000007,330.37851000001496,33810,40398981.48116745
1970-01-20 19:32:48.910415+00:00,787596,69460.01,69577.14,69280.01,69566.24,581.036399999982,320.3256200000143,28958,40331742.86502081
1970-01-20 19:32:50.887386+00:00,817985,69566.24,69799.98,69532.12,69590.0,581.201290000076,321.58656999999096,30389,40485977.66940703
1970-01-20 19:32:53.183619+00:00,859023,69590.0,69625.78,69400.69,69474.0,581.0020900000054,278.4098900000116,41038,40375994.53807511
1970-01-20 19:32:55.606446+00:00,890381,69474.0,69804.14,69473.99,69715.99,581.0018900000188,308.3884500000086,31358,40481419.62565451
1970-01-20 19:32:57.570521+00:00,922470,69715.99,69911.76,69654.22,69722.83,581.0202599999932,299.9841900000074,32089,40555201.62093046
1970-01-20 19:32:58.453039+00:00,949149,69722.83,70040.0,69686.59,69820.0,581.0581300000388,345.1837800000049,26679,40633863.98349885
1970-01-20 19:32:59.357442+00:00,976071,69820.01,70080.0,69806.0,69976.01,581.0030800000499,352.22174999999453,26922,40665089.74239309
1970-01-20 19:33:00.913968+00:00,1007314,69976.01,70031.25,69628.05,69728.01,581.0202100000367,245.2544399999936,31243,40558816.03202117
1970-01-20 19:33:01.696190+00:00,1026945,69728.01,69757.67,69412.87,69440.63,581.0104600000218,218.20985000000056,19631,40401538.53588977
1970-01-20 19:33:02.259007+00:00,1049910,69440.63,69460.0,69125.99,69241.47,581.0018900000239,250.22483000000096,22965,40267862.97179126
1970-01-20 19:33:02.662387+00:00,1076471,69241.14,69274.2,69047.62,69080.01,581.036830000012,267.14664999999803,26561,40174124.57492855
1970-01-20 19:33:03.131261+00:00,1095084,69080.01,69202.28,68930.0,68933.46,581.0585700000101,235.7579900000005,18613,40140757.07132872
1970-01-20 19:33:03.304584+00:00,1114646,68933.46,68973.6,68611.45,68810.95,581.0128700000197,236.7483400000021,19562,39959157.40467376
1970-01-20 19:33:03.745013+00:00,1136182,68810.97,69021.66,68730.22,68827.99,581.2145800000133,278.35975000000366,21536,40047764.16039989
1970-01-20 19:33:04.071664+00:00,1153298,68827.91,68960.0,68550.0,68698.0,581.159240000016,271.8775500000008,17116,39940163.12587654
1970-01-20 19:33:04.295816+00:00,1167776,68698.0,68716.08,68502.15,68521.12,581.055800000007,239.66560999999868,14478,39838318.39579512
1970-01-20 19:33:04.410413+00:00,1187307,68521.12,68530.0,68200.0,68200.0,581.0551800000062,104.7557399999998,19531,39752138.815012045
1970-01-20 19:33:04.625849+00:00,1202955,68200.0,68560.0,68161.48,68528.0,581.1015600000109,293.76559000000253,15648,39753657.309629016
1970-01-20 19:33:05.157598+00:00,1231738,68528.63,68747.87,68367.65,68725.99,581.0317900000277,317.6583000000006,28783,39834949.66188787
1970-01-20 19:33:05.805144+00:00,1255476,68725.99,68882.35,68588.25,68720.0,581.0148000000071,287.7016599999988,23738,39939119.10637135
1970-01-20 19:33:06.838456+00:00,1284156,68720.0,68784.99,68413.04,68413.05,581.0271500000042,279.6177699999876,28680,39869061.55329464
