date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
1970-01-20 19:32:16.743115+00:00,112324,71280.0,71288.23,70807.6,70819.27,1973.2532999995988,964.1168400001172,112324,140170331.20734766
1970-01-20 19:32:26.833596+00:00,257284,70819.02,70902.8,70486.8,70489.99,1982.8536199993016,905.9243500002552,144960,140165462.7352827
1970-01-20 19:32:30.584915+00:00,355410,70489.99,70515.6,69500.0,69623.64,1999.761100000168,772.0301100000091,98126,140185200.1603238
1970-01-20 19:32:31.177133+00:00,425023,69623.64,69631.46,69000.0,69119.0,2024.227710000091,835.3629900000439,69613,140185468.01042354
1970-01-20 19:32:32.429074+00:00,494854,69119.0,69501.49,68888.0,69387.93,2024.8053200000093,899.0573400000402,69831,140161787.6042035
1970-01-20 19:32:35.713554+00:00,566054,69387.92,69786.0,69269.72,69696.59,2015.435539999763,1055.1184900000474,71200,140183421.11185542
1970-01-20 19:32:40.148543+00:00,647302,69696.42,69760.0,69300.34,69389.06,2015.2814699999424,1015.590850000096,81248,140195827.96265906
1970-01-20 19:32:45.851266+00:00,744079,69389.06,69616.65,69165.35,69436.0,2018.26543999938,1094.5709800001591,96777,140161006.5269984
1970-01-20 19:32:53.380936+00:00,861691,69436.0,69799.98,69280.01,69570.93,2016.5859199992765,1099.8571500000824,117612,140177909.07545
1970-01-20 19:32:58.872523+00:00,961576,69570.93,70070.0,69554.0,70036.01,2007.7311699999452,1134.031950000145,99885,140220317.88116312
1970-01-20 19:33:02.260398+00:00,1050048,70036.01,70080.0,69125.99,69216.0,2014.8006899999616,849.1984600000571,88472,140241336.5815308
1970-01-20 19:33:03.547658+00:00,1124533,69216.0,69274.2,68611.45,68940.0,2031.8001999999096,884.3980000000256,74485,140164186.77819613
1970-01-20 19:33:04.411333+00:00,1188155,68940.07,69021.66,68161.48,68208.72,2043.2413599999668,759.8967000000173,63622,140187470.51448855
1970-01-20 19:33:06.420812+00:00,1271665,68212.22,68882.35,68200.0,68588.79,2043.7537400000656,1039.188060000058,83510,140161754.6243868
1970-01-20 19:33:08.921952+00:00,1350634,68588.79,68784.99,68062.86,68694.0,2049.3127799999565,1024.604890000052,78969,140183647.78111047
1970-01-20 19:33:14.056796+00:00,1460090,68694.0,68784.53,68201.12,68579.99,2045.144919999483,984.689320000184,109456,140160843.38131672
1970-01-20 19:33:18.011087+00:00,1552349,68580.0,68980.25,68450.0,68916.0,2040.0312899996663,1076.2964900001325,92259,140163653.5325879
1970-01-20 19:33:20.028585+00:00,1622583,68915.88,69540.0,68884.91,69388.48,2025.8453299999317,1431.0415700000008,70234,140160852.28791544
1970-01-20 19:33:24.637565+00:00,1719521,69388.48,69816.24,69208.12,69657.43,2017.0642699995683,1131.0873400001674,96938,140164266.19356003
1970-01-20 19:33:31.308497+00:00,1831146,69657.43,69900.0,69552.1,69726.0,2010.8683699994813,1014.3123700002376,111625,140161473.28172836
1970-01-20 19:33:38.023127+00:00,1928634,69726.0,69876.04,69205.79,69269.99,2013.4055500002748,883.1836999999888,97488,140184667.48550206
1970-01-20 19:33:44.798473+00:00,2048335,69269.99,69600.0,68770.0,68816.01,2023.823329999444,837.8783300001598,119701,140163439.59326044
1970-01-20 19:33:45.451785+00:00,2118818,68816.01,68863.05,67500.0,67500.0,2056.701639999996,698.1990000000158,70483,140187937.72700858
1970-01-20 19:33:45.642395+00:00,2199742,67500.0,67500.25,66000.0,66775.94,2098.438729999988,799.4396200000295,80924,140160790.8148562
1970-01-20 19:33:46.069576+00:00,2259509,66775.94,67157.64,66256.39,67112.0,2098.7808699999223,1063.44555999993,59767,140169612.51810727
1970-01-20 19:33:46.944046+00:00,2317322,67112.0,67195.6,66756.09,66934.2,2092.4584299999783,907.1365600000136,57813,140162524.61947063
1970-01-20 19:33:48.536079+00:00,2398537,66934.2,67278.78,66509.68,66961.45,2094.92635000002,995.4986099999904,81215,140181531.56224906
1970-01-20 19:33:51.424259+00:00,2486357,66962.78,66988.04,66384.0,66643.97,2100.7718399998844,916.1631699999884,87820,140161513.75970393
1970-01-20 19:33:54.297549+00:00,2556347,66643.97,66874.99,66322.24,66676.01,2104.5854799998747,1061.6624899999656,69990,140163328.90049776
1970-01-20 19:33:57.364073+00:00,2643128,66676.01,66781.67,66120.75,66749.64,2108.411270000063,1094.1364999999596,86781,140167354.1789627
