date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2024-04-01 00:42:02.499000+00:00,45081,71280.0,71288.23,70900.0,70900.0,821.1015399999671,363.989690000025,45081,58404341.318287246
2024-04-01 01:39:49.972000+00:00,97879,70900.0,71172.08,70844.14,70850.0,822.3562000002004,431.06407999998186,52798,58401653.05119175
2024-04-01 02:38:53.516000+00:00,144519,70850.0,70908.0,70759.39,70773.63,824.5099100001297,413.8741099999633,46640,58402633.709930174
2024-04-01 03:50:20.191000+00:00,207895,70773.72,70902.8,70520.51,70600.0,826.0023800001095,378.3843699999913,63376,58400364.98791064
2024-04-01 05:00:27.704000+00:00,269323,70600.01,70650.0,70410.03,70410.04,827.8840300002735,349.0164899999742,61428,58405880.598284334
2024-04-01 05:41:05.555000+00:00,314667,70410.04,70515.6,70159.59,70180.0,829.9728299999753,365.59098000001705,45344,58400683.314541735
2024-04-01 05:48:57.625000+00:00,351012,70179.99,70207.8,69500.0,69559.0,836.0449700000447,251.1167899999983,36345,58408849.99684259
2024-04-01 05:51:28.582000+00:00,379004,69559.05,69683.52,69125.0,69281.11,841.4785200000339,338.5300000000032,27992,58403819.177245885
2024-04-01 05:56:17.916000+00:00,405889,69281.11,69446.0,69030.44,69211.24,843.6823700000514,360.2881900000027,26885,58415386.20987494
2024-04-01 06:01:30.324000+00:00,437757,69211.24,69336.0,69000.0,69234.01,844.7513000000366,382.5385900000099,31868,58402835.23836312
2024-04-01 06:09:03.365000+00:00,468823,69233.34,69380.0,68888.0,69290.14,844.6293900000463,378.72721000000655,31066,58405838.08731673
2024-04-01 06:20:28.546000+00:00,494835,69290.14,69501.49,69188.0,69387.93,842.2644200000262,363.2374700000049,26012,58400477.33659753
2024-04-01 06:40:49.667000+00:00,524599,69387.93,69643.48,69269.72,69547.99,840.9825100000337,443.84885000001486,29764,58404186.48420099
2024-04-01 07:04:47.499000+00:00,549283,69547.99,69701.78,69486.61,69701.78,839.232770000037,432.0676600000033,24684,58404224.993467934
2024-04-01 07:33:38.530000+00:00,587008,69701.77,69786.0,69622.8,69628.46,837.8374200000617,446.3968000000059,37725,58403914.97993632
2024-04-01 08:05:56.789000+00:00,620319,69628.46,69760.0,69455.19,69567.99,839.1295300000338,402.8171400000186,33311,58403074.88076951
2024-04-01 08:32:46.241000+00:00,654188,69567.99,69573.5,69165.35,69172.0,841.5662800000198,407.29350999999394,33869,58406489.207098365
2024-04-01 09:02:45.148000+00:00,694450,69172.0,69593.75,69172.0,69453.55,841.1404800001862,480.57872999997807,40262,58401260.84268192
2024-04-01 09:54:09.090000+00:00,736268,69453.62,69616.65,69400.01,69411.96,840.3282800001217,463.910399999985,41818,58402885.47055477
2024-04-01 10:47:02.312000+00:00,781020,69411.96,69514.88,69280.01,69514.87,841.5290400000993,481.14424000000014,44752,58401535.22667782
2024-04-01 11:33:53.421000+00:00,824754,69514.88,69799.98,69475.44,69501.45,838.8071900001765,439.0817799999862,43734,58400750.03982848
2024-04-01 12:32:06.986000+00:00,878444,69501.45,69753.71,69400.69,69694.65,840.461269999991,439.6229400000358,53690,58462084.69861634
2024-04-01 13:23:14.915000+00:00,927313,69694.65,69911.76,69654.22,69730.0,836.9967000001521,434.847080000001,48869,58401970.65098254
2024-04-01 13:41:12.523000+00:00,961576,69729.99,70070.0,69709.88,70036.01,835.5112600000585,527.6939500000212,34263,58461591.77450063
2024-04-01 14:14:54.974000+00:00,1006769,70036.01,70080.0,69628.05,69664.49,835.9276500000454,372.41988000001777,45193,58400682.88744775
2024-04-01 14:33:22.691000+00:00,1037506,69664.5,69757.67,69318.0,69330.01,840.60056000006,331.34769000000506,30737,58416700.77510272
2024-04-01 14:43:02.601000+00:00,1074380,69330.01,69345.0,69059.44,69158.95,844.4883000000193,381.0247000000043,36874,58426213.71824838
2024-04-01 14:52:53.003000+00:00,1102824,69166.0,69202.28,68751.01,68829.78,845.9982200000222,334.30860999999976,28444,58401757.38444957
2024-04-01 15:01:16.612000+00:00,1132364,68829.78,69000.0,68611.45,68730.23,848.7331900000408,393.1023000000038,29540,58412636.52537569
2024-04-01 15:09:20.508000+00:00,1158339,68730.23,69021.66,68540.0,68547.98,849.7814000000398,396.3852400000049,25975,58405602.28017259
2024-04-01 15:12:53.098000+00:00,1180657,68543.82,68624.0,68329.7,68329.7,852.5562500000111,231.33569000000023,22318,58400315.61311533
2024-04-01 15:18:34.231000+00:00,1209473,68329.66,68560.0,68161.48,68420.0,853.827280000035,386.5818500000096,28816,58401330.12837227
