date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2025-01-01 00:32:32.519130+00:00,46273,93576.0,93940.0,93489.03,93940.0,290.05129999994267,128.9984400000476,46273,27172755.510132536
2025-01-01 00:57:57.067039+00:00,82520,93940.0,94330.59,93836.61,94320.0,290.1255100000064,208.6677999999804,36247,27299843.244788755
2025-01-01 01:05:28.341289+00:00,109125,94320.0,94509.42,93997.86,94000.0,292.838589999878,156.24682999998657,26605,27609559.42510845
2025-01-01 01:31:56.527742+00:00,143810,94000.0,94172.0,93819.6,93947.67,292.1204899999647,130.53835000001894,34685,27446539.819142617
2025-01-01 02:16:23.680412+00:00,195758,93947.67,93978.18,93578.77,93753.02,290.0019099998988,144.2386100000298,51948,27192888.19769232
2025-01-01 03:34:28.312124+00:00,251511,93753.04,94105.12,93689.48,93828.02,290.07498999998273,165.06568999998146,55753,27243728.081872813
2025-01-01 04:47:14.127690+00:00,291113,93828.02,93891.15,93616.82,93655.0,290.09564999997104,172.0329999999601,39602,27197292.79163001
2025-01-01 05:55:04.783925+00:00,335387,93655.0,93937.19,93500.0,93793.75,290.0242000000074,144.3473600000039,44274,27175823.95898053
2025-01-01 07:07:34.216030+00:00,368401,93793.74,93793.75,93568.38,93704.33,291.2853599999935,175.68591999999148,33014,27284974.483883083
2025-01-01 08:25:39.919263+00:00,397740,93704.33,93800.0,93625.0,93625.0,290.0515700000236,115.15981000000184,29339,27183691.05117948
2025-01-01 08:45:16.861090+00:00,424572,93625.0,93625.01,93304.0,93470.65,290.03174999997043,71.29116999999228,26832,27115585.687694505
2025-01-01 09:24:10.923261+00:00,470825,93470.65,93547.83,93156.0,93159.16,290.05150999997784,143.00736000001027,46253,27076791.901908174
2025-01-01 09:32:32.590297+00:00,500727,93159.16,93279.69,92888.0,93252.22,290.26008999995827,122.4254500000061,29902,27008257.55023058
2025-01-01 09:57:09.878553+00:00,532087,93252.22,93446.48,93001.0,93378.76,290.13986999995825,183.48248999999632,31360,27048676.97617357
2025-01-01 11:03:40.001243+00:00,587355,93378.76,93536.75,93236.0,93271.5,290.02260999995207,131.5642000000181,55268,27091446.45139484
2025-01-01 11:56:03.265295+00:00,639423,93271.1,93705.08,93200.0,93450.84,290.3666799999842,168.85890999997727,52068,27135949.498519044
2025-01-01 12:26:02.412625+00:00,669789,93450.84,93842.1,93407.07,93818.19,290.0419300000075,207.03348999997115,30366,27153562.945510667
2025-01-01 13:09:55.134130+00:00,713640,93818.19,93972.0,93688.17,93688.82,290.00333999997423,168.54578999998867,43851,27211451.670061044
2025-01-01 14:00:29.725172+00:00,765601,93688.82,94084.67,93600.28,94084.67,290.3186599999499,177.34896000000597,51961,27238524.85359234
2025-01-01 14:19:07.720337+00:00,812336,94084.67,94450.85,94083.07,94189.84,290.04042999993123,190.57937999998663,46735,27341692.98359073
2025-01-01 14:43:43.041438+00:00,862675,94189.84,94217.0,93671.48,94005.31,290.0034399999409,131.8722000000344,50339,27255321.36104397
2025-01-01 15:19:07.305418+00:00,912846,94005.31,94265.75,93900.0,94078.59,290.0400999999913,134.92463000003502,50171,27293780.80682834
2025-01-01 15:51:57.362795+00:00,954032,94078.58,94412.52,94078.58,94325.02,290.022310000016,140.1512000000027,41186,27331290.60243372
