date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2025-01-01 00:34:50.153086+00:00,49440,93576.0,93963.67,93489.03,93882.92,312.3147399999821,140.93429000003792,49440,29263711.2293743
2025-01-01 00:58:17.075172+00:00,83692,93882.91,94346.52,93836.61,94346.52,310.21285999997315,233.10197999997396,34252,29203453.93421211
2025-01-01 01:05:46.248126+00:00,111587,94346.57,94509.42,93909.36,93909.36,310.29505999993137,146.12891000001392,27895,29234870.72371176
2025-01-01 01:50:22.836761+00:00,159549,93909.33,94172.0,93813.5,93813.5,310.819940000105,145.5614000000088,47962,29200222.399971876
2025-01-01 02:52:08.400810+00:00,221539,93813.5,94024.06,93578.77,94024.06,311.49943000010336,168.32458999995976,61990,29201198.77252565
2025-01-01 04:04:24.494333+00:00,266823,94024.06,94105.12,93728.22,93750.53,310.968590000021,177.73029999998994,45284,29204330.84891403
2025-01-01 05:20:03.046072+00:00,312437,93750.53,93797.96,93500.0,93693.18,311.79057000004195,143.54939000000434,45614,29201464.14264654
2025-01-01 06:35:30.248737+00:00,354751,93693.18,93937.19,93588.0,93588.0,311.58869999998336,184.0330700000125,42314,29205051.21632115
2025-01-01 08:01:22.857627+00:00,389421,93588.0,93800.0,93568.38,93701.99,311.62253999993254,151.71797000000782,34670,29201279.415338628
2025-01-01 08:29:39.507493+00:00,410421,93702.0,93756.02,93304.0,93408.0,312.28456000002,87.09922000000537,21000,29219982.93255424
2025-01-01 09:18:49.170495+00:00,460783,93408.0,93547.83,93200.0,93200.0,312.7583900000104,148.08844000000255,50362,29214105.57444617
2025-01-01 09:30:54.187232+00:00,497362,93200.0,93303.04,92888.0,93100.0,318.7149400000447,124.91624000001988,36579,29663256.324605897
2025-01-01 09:56:56.736008+00:00,531740,93100.0,93446.48,93001.0,93386.35,313.26675999996803,201.4847699999702,34378,29201604.177484423
2025-01-01 11:06:10.802459+00:00,590804,93386.35,93536.75,93200.0,93200.0,312.94316000001044,144.9039600000056,59064,29229629.06200455
2025-01-01 12:03:40.208126+00:00,643147,93200.0,93705.08,93200.0,93417.17,312.4448699999646,185.59612999997216,52343,29202037.953408867
2025-01-01 12:29:29.842200+00:00,676243,93417.21,93972.0,93407.07,93902.61,311.6830900000215,225.01992999996176,33096,29200356.610220857
2025-01-01 13:27:44.442234+00:00,731730,93902.61,93909.1,93600.28,93682.84,311.3642400000171,161.3896999999841,55487,29200235.5758152
2025-01-01 14:04:01.487717+00:00,778219,93682.83,94361.49,93682.83,94312.25,311.03380000003614,220.4735299999668,46489,29234579.223877583
2025-01-01 14:31:03.403535+00:00,835087,94312.25,94450.85,93696.08,93701.29,310.0278000000403,157.69365999999042,56868,29203979.521647923
2025-01-01 14:56:07.917432+00:00,886179,93701.29,94225.58,93671.48,94151.91,310.59489999997004,161.3401700000061,51092,29201988.4137726
2025-01-01 15:43:44.842770+00:00,936798,94151.91,94265.75,93900.0,94230.61,310.2211699999999,145.98003000000594,50619,29200166.58829072
2025-01-01 16:03:42.302905+00:00,976288,94230.61,94500.0,94230.61,94307.51,309.52417999999085,170.51826000000486,39490,29211662.589568444
2025-01-01 16:42:23.321746+00:00,1033844,94307.51,94450.82,94040.82,94068.31,309.9934200000182,155.91623999999095,57556,29201756.42554843
2025-01-01 17:21:59.770759+00:00,1085879,94068.31,94131.66,93760.93,93891.8,310.76850999996617,143.564820000012,52035,29200155.642840263
